relationship_id,country_code,currency_code,headline_target_type,headline_indicator_key,candidate_indicator_id,candidate_indicator_key,candidate_indicator_name,candidate_macro_theme,lag_months,observation_pairs,correlation,abs_correlation,rejection_reason,processed_at
4043,US,USD,CPI,cpi_headline_yoy,43,ny_empire_state_mfg,NY Empire State Manufacturing Index,Growth,2,19,0.002801,0.002801,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4044,US,USD,CPI,cpi_headline_yoy,44,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,5,38,-0.405970,0.405970,not_best_lag,2026-04-25T22:25:54.019571+00:00
4045,US,USD,CPI,cpi_headline_yoy,44,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,3,24,-0.396142,0.396142,low_correlation,2026-04-25T22:25:54.019571+00:00
4046,US,USD,CPI,cpi_headline_yoy,44,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,0,37,-0.348831,0.348831,low_correlation,2026-04-25T22:25:54.019571+00:00
4047,US,USD,CPI,cpi_headline_yoy,44,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,6,32,-0.194654,0.194654,low_correlation,2026-04-25T22:25:54.019571+00:00
4048,US,USD,CPI,cpi_headline_yoy,44,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,1,27,-0.143351,0.143351,low_correlation,2026-04-25T22:25:54.019571+00:00
4049,US,USD,CPI,cpi_headline_yoy,44,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,2,19,0.110808,0.110808,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4050,US,USD,CPI,cpi_headline_yoy,45,umich_consumer_sentiment,UMich Consumer Sentiment,Growth,6,64,-0.250463,0.250463,low_correlation,2026-04-25T22:25:54.019571+00:00
4051,US,USD,CPI,cpi_headline_yoy,45,umich_consumer_sentiment,UMich Consumer Sentiment,Growth,2,40,-0.191188,0.191188,low_correlation,2026-04-25T22:25:54.019571+00:00
4052,US,USD,CPI,cpi_headline_yoy,45,umich_consumer_sentiment,UMich Consumer Sentiment,Growth,5,71,-0.113473,0.113473,low_correlation,2026-04-25T22:25:54.019571+00:00
4053,US,USD,CPI,cpi_headline_yoy,45,umich_consumer_sentiment,UMich Consumer Sentiment,Growth,0,68,-0.094311,0.094311,low_correlation,2026-04-25T22:25:54.019571+00:00
4054,US,USD,CPI,cpi_headline_yoy,45,umich_consumer_sentiment,UMich Consumer Sentiment,Growth,1,54,-0.038049,0.038049,low_correlation,2026-04-25T22:25:54.019571+00:00
4055,US,USD,CPI,cpi_headline_yoy,45,umich_consumer_sentiment,UMich Consumer Sentiment,Growth,4,58,-0.023869,0.023869,low_correlation,2026-04-25T22:25:54.019571+00:00
4056,US,USD,CPI,cpi_headline_yoy,45,umich_consumer_sentiment,UMich Consumer Sentiment,Growth,3,43,-0.017060,0.017060,low_correlation,2026-04-25T22:25:54.019571+00:00
4057,US,USD,CPI,cpi_headline_yoy,46,nfib_business_optimism,NFIB Business Optimism Index,Growth,2,23,-0.581853,0.581853,low_sample,2026-04-25T22:25:54.019571+00:00
4058,US,USD,CPI,cpi_headline_yoy,46,nfib_business_optimism,NFIB Business Optimism Index,Growth,1,33,-0.497904,0.497904,not_best_lag,2026-04-25T22:25:54.019571+00:00
4059,US,USD,CPI,cpi_headline_yoy,46,nfib_business_optimism,NFIB Business Optimism Index,Growth,0,39,-0.472717,0.472717,not_best_lag,2026-04-25T22:25:54.019571+00:00
4060,US,USD,CPI,cpi_headline_yoy,46,nfib_business_optimism,NFIB Business Optimism Index,Growth,6,37,-0.453609,0.453609,not_best_lag,2026-04-25T22:25:54.019571+00:00
4061,US,USD,CPI,cpi_headline_yoy,46,nfib_business_optimism,NFIB Business Optimism Index,Growth,5,30,-0.382339,0.382339,low_correlation,2026-04-25T22:25:54.019571+00:00
4062,US,USD,CPI,cpi_headline_yoy,46,nfib_business_optimism,NFIB Business Optimism Index,Growth,4,23,-0.246949,0.246949,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4063,US,USD,CPI,cpi_headline_yoy,46,nfib_business_optimism,NFIB Business Optimism Index,Growth,3,17,0.211578,0.211578,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4064,US,USD,CPI,cpi_headline_yoy,178,continuing_jobless_claims,Continuing Jobless Claims,Labor,6,157,-0.294172,0.294172,low_correlation,2026-04-25T22:25:54.019571+00:00
4065,US,USD,CPI,cpi_headline_yoy,178,continuing_jobless_claims,Continuing Jobless Claims,Labor,5,158,-0.283584,0.283584,low_correlation,2026-04-25T22:25:54.019571+00:00
4066,US,USD,CPI,cpi_headline_yoy,178,continuing_jobless_claims,Continuing Jobless Claims,Labor,4,125,-0.208288,0.208288,low_correlation,2026-04-25T22:25:54.019571+00:00
4067,US,USD,CPI,cpi_headline_yoy,178,continuing_jobless_claims,Continuing Jobless Claims,Labor,2,97,-0.201954,0.201954,low_correlation,2026-04-25T22:25:54.019571+00:00
4068,US,USD,CPI,cpi_headline_yoy,178,continuing_jobless_claims,Continuing Jobless Claims,Labor,3,90,-0.155234,0.155234,low_correlation,2026-04-25T22:25:54.019571+00:00
4069,US,USD,CPI,cpi_headline_yoy,178,continuing_jobless_claims,Continuing Jobless Claims,Labor,1,138,-0.117145,0.117145,low_correlation,2026-04-25T22:25:54.019571+00:00
4070,US,USD,CPI,cpi_headline_yoy,178,continuing_jobless_claims,Continuing Jobless Claims,Labor,0,175,-0.018955,0.018955,low_correlation,2026-04-25T22:25:54.019571+00:00
4071,US,USD,CPI,cpi_headline_yoy,179,jobless_claims_4week_average,Jobless Claims 4-Week Average,Labor,6,145,-0.282276,0.282276,low_correlation,2026-04-25T22:25:54.019571+00:00
4072,US,USD,CPI,cpi_headline_yoy,179,jobless_claims_4week_average,Jobless Claims 4-Week Average,Labor,3,98,0.081808,0.081808,low_correlation,2026-04-25T22:25:54.019571+00:00
4073,US,USD,CPI,cpi_headline_yoy,179,jobless_claims_4week_average,Jobless Claims 4-Week Average,Labor,1,127,-0.076305,0.076305,low_correlation,2026-04-25T22:25:54.019571+00:00
4074,US,USD,CPI,cpi_headline_yoy,179,jobless_claims_4week_average,Jobless Claims 4-Week Average,Labor,5,162,-0.054958,0.054958,low_correlation,2026-04-25T22:25:54.019571+00:00
4075,US,USD,CPI,cpi_headline_yoy,179,jobless_claims_4week_average,Jobless Claims 4-Week Average,Labor,4,132,0.045279,0.045279,low_correlation,2026-04-25T22:25:54.019571+00:00
4076,US,USD,CPI,cpi_headline_yoy,179,jobless_claims_4week_average,Jobless Claims 4-Week Average,Labor,0,170,0.029420,0.029420,low_correlation,2026-04-25T22:25:54.019571+00:00
4077,US,USD,CPI,cpi_headline_yoy,179,jobless_claims_4week_average,Jobless Claims 4-Week Average,Labor,2,89,-0.000579,0.000579,low_correlation,2026-04-25T22:25:54.019571+00:00
4078,US,USD,CPI,cpi_headline_yoy,180,ism_services_business_activity,ISM Services Business Activity,Growth,2,17,0.319829,0.319829,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4079,US,USD,CPI,cpi_headline_yoy,180,ism_services_business_activity,ISM Services Business Activity,Growth,1,20,0.317748,0.317748,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4080,US,USD,CPI,cpi_headline_yoy,180,ism_services_business_activity,ISM Services Business Activity,Growth,5,16,0.182747,0.182747,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4081,US,USD,CPI,cpi_headline_yoy,180,ism_services_business_activity,ISM Services Business Activity,Growth,6,17,-0.138358,0.138358,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4082,US,USD,CPI,cpi_headline_yoy,180,ism_services_business_activity,ISM Services Business Activity,Growth,3,16,0.081241,0.081241,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4083,US,USD,CPI,cpi_headline_yoy,180,ism_services_business_activity,ISM Services Business Activity,Growth,4,15,-0.002519,0.002519,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4084,US,USD,CPI,cpi_headline_yoy,181,ism_services_employment,ISM Services Employment,Labor,3,16,0.289078,0.289078,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4085,US,USD,CPI,cpi_headline_yoy,181,ism_services_employment,ISM Services Employment,Labor,1,27,-0.165413,0.165413,low_correlation,2026-04-25T22:25:54.019571+00:00
4086,US,USD,CPI,cpi_headline_yoy,181,ism_services_employment,ISM Services Employment,Labor,4,21,0.142570,0.142570,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4087,US,USD,CPI,cpi_headline_yoy,181,ism_services_employment,ISM Services Employment,Labor,2,20,-0.119371,0.119371,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4088,US,USD,CPI,cpi_headline_yoy,181,ism_services_employment,ISM Services Employment,Labor,6,30,0.119198,0.119198,low_correlation,2026-04-25T22:25:54.019571+00:00
4089,US,USD,CPI,cpi_headline_yoy,181,ism_services_employment,ISM Services Employment,Labor,0,34,-0.110606,0.110606,low_correlation,2026-04-25T22:25:54.019571+00:00
4090,US,USD,CPI,cpi_headline_yoy,181,ism_services_employment,ISM Services Employment,Labor,5,25,0.038979,0.038979,low_correlation,2026-04-25T22:25:54.019571+00:00
4091,US,USD,CPI,cpi_headline_yoy,182,new_home_sales,New Home Sales,Growth,5,30,-0.074516,0.074516,low_correlation,2026-04-25T22:25:54.019571+00:00
4092,US,USD,CPI,cpi_headline_yoy,182,new_home_sales,New Home Sales,Growth,6,36,-0.063718,0.063718,low_correlation,2026-04-25T22:25:54.019571+00:00
4093,US,USD,CPI,cpi_headline_yoy,182,new_home_sales,New Home Sales,Growth,1,35,-0.042750,0.042750,low_correlation,2026-04-25T22:25:54.019571+00:00
4094,US,USD,CPI,cpi_headline_yoy,182,new_home_sales,New Home Sales,Growth,4,24,0.023615,0.023615,low_correlation,2026-04-25T22:25:54.019571+00:00
4095,US,USD,CPI,cpi_headline_yoy,182,new_home_sales,New Home Sales,Growth,3,22,0.008558,0.008558,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4096,US,USD,CPI,cpi_headline_yoy,182,new_home_sales,New Home Sales,Growth,2,28,0.003525,0.003525,low_correlation,2026-04-25T22:25:54.019571+00:00
4097,US,USD,CPI,cpi_headline_yoy,184,redbook_yoy,Redbook Retail Sales (YoY),Growth,2,88,-0.191570,0.191570,low_correlation,2026-04-25T22:25:54.019571+00:00
4098,US,USD,CPI,cpi_headline_yoy,184,redbook_yoy,Redbook Retail Sales (YoY),Growth,3,100,0.178084,0.178084,low_correlation,2026-04-25T22:25:54.019571+00:00
4099,US,USD,CPI,cpi_headline_yoy,184,redbook_yoy,Redbook Retail Sales (YoY),Growth,0,168,-0.172721,0.172721,low_correlation,2026-04-25T22:25:54.019571+00:00
4100,US,USD,CPI,cpi_headline_yoy,184,redbook_yoy,Redbook Retail Sales (YoY),Growth,1,126,-0.106398,0.106398,low_correlation,2026-04-25T22:25:54.019571+00:00
4101,US,USD,CPI,cpi_headline_yoy,184,redbook_yoy,Redbook Retail Sales (YoY),Growth,4,135,0.100949,0.100949,low_correlation,2026-04-25T22:25:54.019571+00:00
4102,US,USD,CPI,cpi_headline_yoy,184,redbook_yoy,Redbook Retail Sales (YoY),Growth,5,167,0.086455,0.086455,low_correlation,2026-04-25T22:25:54.019571+00:00
4103,US,USD,CPI,cpi_headline_yoy,184,redbook_yoy,Redbook Retail Sales (YoY),Growth,6,146,-0.013946,0.013946,low_correlation,2026-04-25T22:25:54.019571+00:00
4104,US,USD,CPI,cpi_headline_yoy,218,cpi_index,CPI Index,Inflation,2,19,0.639396,0.639396,low_sample,2026-04-25T22:25:54.019571+00:00
4105,US,USD,CPI,cpi_headline_yoy,218,cpi_index,CPI Index,Inflation,3,14,-0.482356,0.482356,low_sample,2026-04-25T22:25:54.019571+00:00
4106,US,USD,CPI,cpi_headline_yoy,218,cpi_index,CPI Index,Inflation,6,30,0.314153,0.314153,low_correlation,2026-04-25T22:25:54.019571+00:00
4107,US,USD,CPI,cpi_headline_yoy,218,cpi_index,CPI Index,Inflation,1,27,0.204579,0.204579,low_correlation,2026-04-25T22:25:54.019571+00:00
4108,US,USD,CPI,cpi_headline_yoy,218,cpi_index,CPI Index,Inflation,5,23,0.057895,0.057895,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4109,US,USD,CPI,cpi_headline_yoy,218,cpi_index,CPI Index,Inflation,0,35,-0.023915,0.023915,low_correlation,2026-04-25T22:25:54.019571+00:00
4110,US,USD,CPI,cpi_headline_yoy,218,cpi_index,CPI Index,Inflation,4,19,-0.017556,0.017556,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4111,US,USD,CPI,cpi_headline_yoy,219,cpi_sa_index,CPI SA Index,Inflation,5,15,-0.573008,0.573008,low_sample,2026-04-25T22:25:54.019571+00:00
4112,US,USD,CPI,cpi_headline_yoy,219,cpi_sa_index,CPI SA Index,Inflation,0,23,0.481894,0.481894,low_sample,2026-04-25T22:25:54.019571+00:00
4113,US,USD,CPI,cpi_headline_yoy,219,cpi_sa_index,CPI SA Index,Inflation,1,19,0.480851,0.480851,low_sample,2026-04-25T22:25:54.019571+00:00
4114,US,USD,CPI,cpi_headline_yoy,219,cpi_sa_index,CPI SA Index,Inflation,4,15,-0.411393,0.411393,low_sample,2026-04-25T22:25:54.019571+00:00
4115,US,USD,CPI,cpi_headline_yoy,219,cpi_sa_index,CPI SA Index,Inflation,6,18,-0.337110,0.337110,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4116,US,USD,CPI,cpi_headline_yoy,219,cpi_sa_index,CPI SA Index,Inflation,2,15,0.314447,0.314447,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4117,US,USD,CPI,cpi_headline_yoy,219,cpi_sa_index,CPI SA Index,Inflation,3,14,0.074085,0.074085,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4118,US,USD,CPI,cpi_headline_yoy,220,core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,3,21,0.099593,0.099593,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4119,US,USD,CPI,cpi_headline_yoy,220,core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,5,26,0.051869,0.051869,low_correlation,2026-04-25T22:25:54.019571+00:00
4120,US,USD,CPI,cpi_headline_yoy,220,core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,2,29,-0.025851,0.025851,low_correlation,2026-04-25T22:25:54.019571+00:00
4121,US,USD,CPI,cpi_headline_yoy,220,core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,1,34,0.023495,0.023495,low_correlation,2026-04-25T22:25:54.019571+00:00
4122,US,USD,CPI,cpi_headline_yoy,220,core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,4,21,0.020943,0.020943,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4123,US,USD,CPI,cpi_headline_yoy,220,core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,6,35,0.018272,0.018272,low_correlation,2026-04-25T22:25:54.019571+00:00
4124,US,USD,CPI,cpi_headline_yoy,221,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,4,24,0.388641,0.388641,low_correlation,2026-04-25T22:25:54.019571+00:00
4125,US,USD,CPI,cpi_headline_yoy,221,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,5,31,0.379426,0.379426,low_correlation,2026-04-25T22:25:54.019571+00:00
4126,US,USD,CPI,cpi_headline_yoy,221,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,1,36,0.304629,0.304629,low_correlation,2026-04-25T22:25:54.019571+00:00
4127,US,USD,CPI,cpi_headline_yoy,221,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,3,24,0.209456,0.209456,low_correlation,2026-04-25T22:25:54.019571+00:00
4128,US,USD,CPI,cpi_headline_yoy,221,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,2,30,0.194987,0.194987,low_correlation,2026-04-25T22:25:54.019571+00:00
4129,US,USD,CPI,cpi_headline_yoy,222,pce_price_index_mom,PCE Price Index (MoM),Inflation,6,33,0.154409,0.154409,low_correlation,2026-04-25T22:25:54.019571+00:00
4130,US,USD,CPI,cpi_headline_yoy,222,pce_price_index_mom,PCE Price Index (MoM),Inflation,3,23,-0.100056,0.100056,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4131,US,USD,CPI,cpi_headline_yoy,222,pce_price_index_mom,PCE Price Index (MoM),Inflation,1,33,-0.077708,0.077708,low_correlation,2026-04-25T22:25:54.019571+00:00
4132,US,USD,CPI,cpi_headline_yoy,222,pce_price_index_mom,PCE Price Index (MoM),Inflation,4,22,0.043221,0.043221,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4133,US,USD,CPI,cpi_headline_yoy,222,pce_price_index_mom,PCE Price Index (MoM),Inflation,5,27,0.040155,0.040155,low_correlation,2026-04-25T22:25:54.019571+00:00
4134,US,USD,CPI,cpi_headline_yoy,222,pce_price_index_mom,PCE Price Index (MoM),Inflation,2,29,-0.007900,0.007900,low_correlation,2026-04-25T22:25:54.019571+00:00
4135,US,USD,CPI,cpi_headline_yoy,223,pce_price_index_yoy,PCE Price Index (YoY),Inflation,5,31,0.290966,0.290966,low_correlation,2026-04-25T22:25:54.019571+00:00
4136,US,USD,CPI,cpi_headline_yoy,223,pce_price_index_yoy,PCE Price Index (YoY),Inflation,3,24,0.235424,0.235424,low_correlation,2026-04-25T22:25:54.019571+00:00
4137,US,USD,CPI,cpi_headline_yoy,223,pce_price_index_yoy,PCE Price Index (YoY),Inflation,1,36,0.227291,0.227291,low_correlation,2026-04-25T22:25:54.019571+00:00
4138,US,USD,CPI,cpi_headline_yoy,223,pce_price_index_yoy,PCE Price Index (YoY),Inflation,4,24,0.183903,0.183903,low_correlation,2026-04-25T22:25:54.019571+00:00
4139,US,USD,CPI,cpi_headline_yoy,223,pce_price_index_yoy,PCE Price Index (YoY),Inflation,2,30,0.173830,0.173830,low_correlation,2026-04-25T22:25:54.019571+00:00
4140,US,USD,CPI,cpi_headline_yoy,224,core_pce_prices_qoq,Core PCE Prices (QoQ),Inflation,6,14,0.349833,0.349833,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4141,US,USD,CPI,cpi_headline_yoy,224,core_pce_prices_qoq,Core PCE Prices (QoQ),Inflation,5,15,0.250551,0.250551,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4142,US,USD,CPI,cpi_headline_yoy,224,core_pce_prices_qoq,Core PCE Prices (QoQ),Inflation,3,10,-0.126948,0.126948,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4143,US,USD,CPI,cpi_headline_yoy,224,core_pce_prices_qoq,Core PCE Prices (QoQ),Inflation,4,23,-0.104009,0.104009,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4144,US,USD,CPI,cpi_headline_yoy,225,pce_prices_qoq,PCE Prices (QoQ),Inflation,6,14,0.408237,0.408237,low_sample,2026-04-25T22:25:54.019571+00:00
4145,US,USD,CPI,cpi_headline_yoy,225,pce_prices_qoq,PCE Prices (QoQ),Inflation,5,15,0.340462,0.340462,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4146,US,USD,CPI,cpi_headline_yoy,225,pce_prices_qoq,PCE Prices (QoQ),Inflation,3,10,-0.235808,0.235808,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4147,US,USD,CPI,cpi_headline_yoy,225,pce_prices_qoq,PCE Prices (QoQ),Inflation,4,23,-0.099689,0.099689,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4148,US,USD,CPI,cpi_headline_yoy,226,core_ppi_mom,Core PPI (MoM),Inflation,3,16,0.273190,0.273190,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4149,US,USD,CPI,cpi_headline_yoy,226,core_ppi_mom,Core PPI (MoM),Inflation,4,21,0.147371,0.147371,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4150,US,USD,CPI,cpi_headline_yoy,226,core_ppi_mom,Core PPI (MoM),Inflation,2,19,0.089663,0.089663,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4151,US,USD,CPI,cpi_headline_yoy,226,core_ppi_mom,Core PPI (MoM),Inflation,5,26,0.052469,0.052469,low_correlation,2026-04-25T22:25:54.019571+00:00
4152,US,USD,CPI,cpi_headline_yoy,226,core_ppi_mom,Core PPI (MoM),Inflation,1,28,-0.043779,0.043779,low_correlation,2026-04-25T22:25:54.019571+00:00
4153,US,USD,CPI,cpi_headline_yoy,226,core_ppi_mom,Core PPI (MoM),Inflation,6,31,0.034867,0.034867,low_correlation,2026-04-25T22:25:54.019571+00:00
4154,US,USD,CPI,cpi_headline_yoy,227,export_prices_mom,Export Prices (MoM),Inflation,3,12,0.459397,0.459397,low_sample,2026-04-25T22:25:54.019571+00:00
4155,US,USD,CPI,cpi_headline_yoy,227,export_prices_mom,Export Prices (MoM),Inflation,6,34,0.156944,0.156944,low_correlation,2026-04-25T22:25:54.019571+00:00
4156,US,USD,CPI,cpi_headline_yoy,227,export_prices_mom,Export Prices (MoM),Inflation,2,19,0.120412,0.120412,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4157,US,USD,CPI,cpi_headline_yoy,227,export_prices_mom,Export Prices (MoM),Inflation,4,17,0.091782,0.091782,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4158,US,USD,CPI,cpi_headline_yoy,227,export_prices_mom,Export Prices (MoM),Inflation,5,26,0.048888,0.048888,low_correlation,2026-04-25T22:25:54.019571+00:00
4159,US,USD,CPI,cpi_headline_yoy,227,export_prices_mom,Export Prices (MoM),Inflation,1,32,-0.007374,0.007374,low_correlation,2026-04-25T22:25:54.019571+00:00
4160,US,USD,CPI,cpi_headline_yoy,228,export_prices_yoy,Export Prices (YoY),Inflation,3,17,0.481496,0.481496,low_sample,2026-04-25T22:25:54.019571+00:00
4161,US,USD,CPI,cpi_headline_yoy,228,export_prices_yoy,Export Prices (YoY),Inflation,2,24,-0.380305,0.380305,low_correlation,2026-04-25T22:25:54.019571+00:00
4162,US,USD,CPI,cpi_headline_yoy,228,export_prices_yoy,Export Prices (YoY),Inflation,1,33,-0.326437,0.326437,low_correlation,2026-04-25T22:25:54.019571+00:00
4163,US,USD,CPI,cpi_headline_yoy,228,export_prices_yoy,Export Prices (YoY),Inflation,4,23,0.064634,0.064634,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
4164,US,USD,CPI,cpi_headline_yoy,228,export_prices_yoy,Export Prices (YoY),Inflation,5,29,0.047664,0.047664,low_correlation,2026-04-25T22:25:54.019571+00:00
4165,US,USD,CPI,cpi_headline_yoy,228,export_prices_yoy,Export Prices (YoY),Inflation,6,38,0.008838,0.008838,low_correlation,2026-04-25T22:25:54.019571+00:00
4166,US,USD,CPI,cpi_headline_yoy,229,michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,6,65,0.182237,0.182237,low_correlation,2026-04-25T22:25:54.019571+00:00
4167,US,USD,CPI,cpi_headline_yoy,229,michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,3,43,-0.157936,0.157936,low_correlation,2026-04-25T22:25:54.019571+00:00
4168,US,USD,CPI,cpi_headline_yoy,229,michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,1,55,0.103489,0.103489,low_correlation,2026-04-25T22:25:54.019571+00:00
4169,US,USD,CPI,cpi_headline_yoy,229,michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,5,71,0.071479,0.071479,low_correlation,2026-04-25T22:25:54.019571+00:00
4170,US,USD,CPI,cpi_headline_yoy,229,michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,4,58,-0.050151,0.050151,low_correlation,2026-04-25T22:25:54.019571+00:00
