component_id,score_date,country_code,currency_code,theme,canonical_name,raw_signal,direction,weight,directional_signal,weighted_signal,notes,processed_at
61327,2025-09-02,NZ,NZD,Labor,employment_change_qoq,-0.118993,1,2.0000,-0.118993,-0.237986,Employment change QoQ,2026-05-03T20:30:00.072964+00:00
61328,2025-09-02,NZ,NZD,Labor,labour_cost_index_yoy,-1.954970,1,2.0000,-1.954970,-3.909940,Labour Cost Index — wage inflation proxy,2026-05-03T20:30:00.072964+00:00
61329,2025-09-02,NZ,NZD,Growth,business_confidence,0.294263,1,2.0000,0.294263,0.588526,Business confidence — forward-looking activity signal,2026-05-03T20:30:00.072964+00:00
61330,2025-09-02,NZ,NZD,Growth,balance_of_trade,-2.722040,1,1.0000,-2.722040,-2.722040,Trade balance — NZ is commodity export dependent,2026-05-03T20:30:00.072964+00:00
61331,2025-09-02,CA,CAD,Inflation,cpi_trimmed_mean_yoy,1.000000,1,3.0000,1.000000,3.000000,CPI-Trim — BoC preferred core measure #1,2026-05-03T20:30:00.072964+00:00
61332,2025-09-02,CA,CAD,Inflation,cpi_median_yoy,0.836660,1,3.0000,0.836660,2.509980,CPI-Median — BoC preferred core measure #2,2026-05-03T20:30:00.072964+00:00
61333,2025-09-02,CA,CAD,Inflation,cpi_common_yoy,0.956183,1,3.0000,0.956183,2.868549,CPI-Common — BoC preferred core measure #3,2026-05-03T20:30:00.072964+00:00
61334,2025-09-02,CA,CAD,Inflation,cpi_headline_yoy,-0.855363,1,1.0000,-0.855363,-0.855363,Headline CPI,2026-05-03T20:30:00.072964+00:00
61335,2025-09-02,CA,CAD,Labor,unemployment_rate,0.486864,-1,3.0000,-0.486864,-1.460592,Canada unemployment,2026-05-03T20:30:00.072964+00:00
61336,2025-09-02,CA,CAD,Labor,employment_change,-1.282845,1,2.0000,-1.282845,-2.565690,Employment change,2026-05-03T20:30:00.072964+00:00
61337,2025-09-02,CA,CAD,Growth,gdp_mom,1.788854,1,3.0000,1.788854,5.366562,Monthly GDP — Canada has monthly GDP unlike most G10,2026-05-03T20:30:00.072964+00:00
61338,2025-09-02,CA,CAD,Growth,ivey_pmi_sa,1.460295,1,2.0000,1.460295,2.920590,Ivey PMI — BoC-watched activity gauge,2026-05-03T20:30:00.072964+00:00
61339,2025-09-02,CA,CAD,Growth,retail_sales_mom,-0.784375,1,1.0000,-0.784375,-0.784375,Retail sales,2026-05-03T20:30:00.072964+00:00
61340,2025-09-02,CH,CHF,Inflation,cpi_headline_yoy,0.000000,1,3.0000,0.000000,0.000000,Swiss CPI — primary SNB target (0-2% range),2026-05-03T20:30:00.072964+00:00
61341,2025-09-02,CH,CHF,Inflation,producer_import_prices_yoy,-1.582513,1,2.0000,-1.582513,-3.165026,Producer & Import Prices — upstream inflation pipeline,2026-05-03T20:30:00.072964+00:00
61342,2025-09-02,CH,CHF,Labor,unemployment_rate,-1.434274,-1,2.0000,1.434274,2.868548,Swiss unemployment,2026-05-03T20:30:00.072964+00:00
61343,2025-09-02,CH,CHF,Growth,gdp_qoq,-1.981735,1,2.0000,-1.981735,-3.963470,Swiss GDP,2026-05-03T20:30:00.072964+00:00
61344,2025-09-02,CH,CHF,Growth,retail_sales_yoy,-1.275901,1,1.0000,-1.275901,-1.275901,Retail sales,2026-05-03T20:30:00.072964+00:00
61345,2025-09-03,US,USD,Inflation,core_pce_price_index_yoy,1.687323,1,3.0000,1.687323,5.061969,Fed's primary inflation gauge — targets 2%,2026-05-03T20:30:00.072964+00:00
61346,2025-09-03,US,USD,Inflation,pce_price_index_yoy,1.231174,1,2.0000,1.231174,2.462348,Headline PCE — broader basket,2026-05-03T20:30:00.072964+00:00
61347,2025-09-03,US,USD,Inflation,core_cpi_yoy,1.687323,1,1.0000,1.687323,1.687323,Core CPI — widely cited proxy before PCE release,2026-05-03T20:30:00.072964+00:00
61348,2025-09-03,US,USD,Labor,unemployment_rate,0.730297,-1,3.0000,-0.730297,-2.190891,Primary labor market gauge — dual mandate,2026-05-03T20:30:00.072964+00:00
61349,2025-09-03,US,USD,Labor,nfp,-2.632989,1,3.0000,-2.632989,-7.898967,Non-Farm Payrolls — headline jobs print,2026-05-03T20:30:00.072964+00:00
61350,2025-09-03,US,USD,Labor,avg_hourly_earnings_yoy,0.526235,1,2.0000,0.526235,1.052470,Wage inflation — key for persistent inflation channel,2026-05-03T20:30:00.072964+00:00
61351,2025-09-03,US,USD,Growth,ism_manufacturing_pmi,0.144254,1,2.0000,0.144254,0.288508,ISM Manufacturing — leading activity indicator,2026-05-03T20:30:00.072964+00:00
61352,2025-09-03,US,USD,Growth,retail_sales_mom,0.000000,1,2.0000,0.000000,0.000000,Consumer spending — 70% of US GDP,2026-05-03T20:30:00.072964+00:00
61353,2025-09-03,US,USD,Growth,sp_global_services_pmi,1.665549,1,1.0000,1.665549,1.665549,Services sector activity,2026-05-03T20:30:00.072964+00:00
61354,2025-09-03,EU,EUR,Inflation,core_cpi_yoy,-0.271664,1,3.0000,-0.271664,-0.814992,Core HICP — ECB's focus once supply shocks pass,2026-05-03T20:30:00.072964+00:00
61355,2025-09-03,EU,EUR,Inflation,cpi_headline_yoy,2.683282,1,2.0000,2.683282,5.366564,Headline HICP — primary ECB mandate target,2026-05-03T20:30:00.072964+00:00
61356,2025-09-03,EU,EUR,Inflation,consumer_inflation_expectation,-1.095989,1,1.0000,-1.095989,-1.095989,Inflation expectations — key for credibility,2026-05-03T20:30:00.072964+00:00
61357,2025-09-03,EU,EUR,Labor,unemployment_rate,0.000000,-1,3.0000,0.000000,0.000000,Euro-area unemployment — secondary mandate,2026-05-03T20:30:00.072964+00:00
61358,2025-09-03,EU,EUR,Growth,gdp_qoq,-1.143726,1,2.0000,-1.143726,-2.287452,Euro-area GDP — output gap assessment,2026-05-03T20:30:00.072964+00:00
61359,2025-09-03,EU,EUR,Growth,manufacturing_pmi,2.092457,1,1.0000,2.092457,2.092457,Manufacturing PMI — industrial sector pulse,2026-05-03T20:30:00.072964+00:00
61360,2025-09-03,UK,GBP,Inflation,cpi_headline_yoy,1.379482,1,3.0000,1.379482,4.138446,UK CPI — primary 2% target,2026-05-03T20:30:00.072964+00:00
61361,2025-09-03,UK,GBP,Inflation,core_cpi_yoy,1.338877,1,2.0000,1.338877,2.677754,Core CPI — strips volatile food & energy,2026-05-03T20:30:00.072964+00:00
61362,2025-09-03,UK,GBP,Labor,avg_earnings_excl_bonus,-0.730297,1,3.0000,-0.730297,-2.190891,Regular pay growth — BoE's primary wage gauge,2026-05-03T20:30:00.072964+00:00
61363,2025-09-03,UK,GBP,Labor,unemployment_rate,1.380537,-1,2.0000,-1.380537,-2.761074,UK unemployment,2026-05-03T20:30:00.072964+00:00
61364,2025-09-03,UK,GBP,Growth,gdp_mom,1.149978,1,2.0000,1.149978,2.299956,Monthly GDP — BoE uses MoM given high-frequency releases,2026-05-03T20:30:00.072964+00:00
61365,2025-09-03,UK,GBP,Growth,services_pmi,1.900440,1,2.0000,1.900440,3.800880,Services PMI — UK is 80% services economy,2026-05-03T20:30:00.072964+00:00
61366,2025-09-03,UK,GBP,Growth,retail_sales_mom,0.331185,1,1.0000,0.331185,0.331185,Retail sales — consumer demand signal,2026-05-03T20:30:00.072964+00:00
61367,2025-09-03,JP,JPY,Inflation,core_cpi_yoy,-1.245082,1,3.0000,-1.245082,-3.735246,Core CPI ex fresh food — BoJ's preferred measure,2026-05-03T20:30:00.072964+00:00
61368,2025-09-03,JP,JPY,Inflation,cpi_ex_food_energy_yoy,1.121719,1,3.0000,1.121719,3.365157,Core-core CPI ex food & energy — BoJ's key watch,2026-05-03T20:30:00.072964+00:00
61369,2025-09-03,JP,JPY,Inflation,cpi_headline_yoy,-2.901274,1,1.0000,-2.901274,-2.901274,Headline CPI,2026-05-03T20:30:00.072964+00:00
61370,2025-09-03,JP,JPY,Labor,unemployment_rate,-4.024922,-1,2.0000,4.024922,8.049844,Japan unemployment,2026-05-03T20:30:00.072964+00:00
61371,2025-09-03,JP,JPY,Growth,gdp_qoq,-0.056121,1,2.0000,-0.056121,-0.112242,GDP QoQ — output gap matters for BoJ normalisation path,2026-05-03T20:30:00.072964+00:00
61372,2025-09-03,JP,JPY,Growth,composite_pmi,0.883788,1,2.0000,0.883788,1.767576,Composite PMI — real-time activity,2026-05-03T20:30:00.072964+00:00
61373,2025-09-03,JP,JPY,Growth,industrial_production_mom,-0.130197,1,1.0000,-0.130197,-0.130197,Industrial production — Japan is export-driven,2026-05-03T20:30:00.072964+00:00
61374,2025-09-03,AU,AUD,Inflation,rba_trimmed_mean_cpi_yoy,-1.725324,1,3.0000,-1.725324,-5.175972,RBA Trimmed Mean — primary underlying inflation measure,2026-05-03T20:30:00.072964+00:00
61375,2025-09-03,AU,AUD,Inflation,monthly_cpi_indicator,2.432485,1,2.0000,2.432485,4.864970,Monthly CPI Indicator — higher frequency inflation read,2026-05-03T20:30:00.072964+00:00
61376,2025-09-03,AU,AUD,Inflation,cpi_headline_yoy,-1.356801,1,1.0000,-1.356801,-1.356801,Headline CPI QoQ,2026-05-03T20:30:00.072964+00:00
61377,2025-09-03,AU,AUD,Labor,unemployment_rate,0.670820,-1,3.0000,-0.670820,-2.012460,Unemployment — dual mandate,2026-05-03T20:30:00.072964+00:00
61378,2025-09-03,AU,AUD,Labor,employment_change,0.209827,1,2.0000,0.209827,0.419654,Employment change — monthly jobs print,2026-05-03T20:30:00.072964+00:00
61379,2025-09-03,AU,AUD,Growth,composite_pmi,3.013596,1,2.0000,3.013596,6.027192,Composite PMI,2026-05-03T20:30:00.072964+00:00
61380,2025-09-03,AU,AUD,Growth,retail_sales_mom,6.207522,1,2.0000,6.207522,12.415044,Retail sales — consumer demand,2026-05-03T20:30:00.072964+00:00
61381,2025-09-03,NZ,NZD,Inflation,cpi_headline_yoy,-0.177372,1,3.0000,-0.177372,-0.532116,NZ CPI YoY — primary RBNZ target,2026-05-03T20:30:00.072964+00:00
61382,2025-09-03,NZ,NZD,Inflation,cpi_headline_qoq,-0.534522,1,2.0000,-0.534522,-1.069044,CPI QoQ — RBNZ uses quarterly data primarily,2026-05-03T20:30:00.072964+00:00
61383,2025-09-03,NZ,NZD,Labor,unemployment_rate,1.227881,-1,3.0000,-1.227881,-3.683643,Unemployment — dual mandate,2026-05-03T20:30:00.072964+00:00
61384,2025-09-03,NZ,NZD,Labor,employment_change_qoq,-0.118993,1,2.0000,-0.118993,-0.237986,Employment change QoQ,2026-05-03T20:30:00.072964+00:00
61385,2025-09-03,NZ,NZD,Labor,labour_cost_index_yoy,-1.954970,1,2.0000,-1.954970,-3.909940,Labour Cost Index — wage inflation proxy,2026-05-03T20:30:00.072964+00:00
61386,2025-09-03,NZ,NZD,Growth,business_confidence,0.294263,1,2.0000,0.294263,0.588526,Business confidence — forward-looking activity signal,2026-05-03T20:30:00.072964+00:00
61387,2025-09-03,NZ,NZD,Growth,balance_of_trade,-2.722040,1,1.0000,-2.722040,-2.722040,Trade balance — NZ is commodity export dependent,2026-05-03T20:30:00.072964+00:00
61388,2025-09-03,CA,CAD,Inflation,cpi_trimmed_mean_yoy,1.000000,1,3.0000,1.000000,3.000000,CPI-Trim — BoC preferred core measure #1,2026-05-03T20:30:00.072964+00:00
61389,2025-09-03,CA,CAD,Inflation,cpi_median_yoy,0.836660,1,3.0000,0.836660,2.509980,CPI-Median — BoC preferred core measure #2,2026-05-03T20:30:00.072964+00:00
61390,2025-09-03,CA,CAD,Inflation,cpi_common_yoy,0.956183,1,3.0000,0.956183,2.868549,CPI-Common — BoC preferred core measure #3,2026-05-03T20:30:00.072964+00:00
61391,2025-09-03,CA,CAD,Inflation,cpi_headline_yoy,-0.855363,1,1.0000,-0.855363,-0.855363,Headline CPI,2026-05-03T20:30:00.072964+00:00
61392,2025-09-03,CA,CAD,Labor,unemployment_rate,0.486864,-1,3.0000,-0.486864,-1.460592,Canada unemployment,2026-05-03T20:30:00.072964+00:00
61393,2025-09-03,CA,CAD,Labor,employment_change,-1.282845,1,2.0000,-1.282845,-2.565690,Employment change,2026-05-03T20:30:00.072964+00:00
61394,2025-09-03,CA,CAD,Growth,gdp_mom,1.788854,1,3.0000,1.788854,5.366562,Monthly GDP — Canada has monthly GDP unlike most G10,2026-05-03T20:30:00.072964+00:00
61395,2025-09-03,CA,CAD,Growth,ivey_pmi_sa,1.460295,1,2.0000,1.460295,2.920590,Ivey PMI — BoC-watched activity gauge,2026-05-03T20:30:00.072964+00:00
61396,2025-09-03,CA,CAD,Growth,retail_sales_mom,-0.784375,1,1.0000,-0.784375,-0.784375,Retail sales,2026-05-03T20:30:00.072964+00:00
61397,2025-09-03,CH,CHF,Inflation,cpi_headline_yoy,0.000000,1,3.0000,0.000000,0.000000,Swiss CPI — primary SNB target (0-2% range),2026-05-03T20:30:00.072964+00:00
61398,2025-09-03,CH,CHF,Inflation,producer_import_prices_yoy,-1.582513,1,2.0000,-1.582513,-3.165026,Producer & Import Prices — upstream inflation pipeline,2026-05-03T20:30:00.072964+00:00
61399,2025-09-03,CH,CHF,Labor,unemployment_rate,-1.434274,-1,2.0000,1.434274,2.868548,Swiss unemployment,2026-05-03T20:30:00.072964+00:00
61400,2025-09-03,CH,CHF,Growth,gdp_qoq,-1.981735,1,2.0000,-1.981735,-3.963470,Swiss GDP,2026-05-03T20:30:00.072964+00:00
61401,2025-09-03,CH,CHF,Growth,retail_sales_yoy,-1.275901,1,1.0000,-1.275901,-1.275901,Retail sales,2026-05-03T20:30:00.072964+00:00
61402,2025-09-04,US,USD,Inflation,core_pce_price_index_yoy,1.687323,1,3.0000,1.687323,5.061969,Fed's primary inflation gauge — targets 2%,2026-05-03T20:30:00.072964+00:00
61403,2025-09-04,US,USD,Inflation,pce_price_index_yoy,1.231174,1,2.0000,1.231174,2.462348,Headline PCE — broader basket,2026-05-03T20:30:00.072964+00:00
61404,2025-09-04,US,USD,Inflation,core_cpi_yoy,1.687323,1,1.0000,1.687323,1.687323,Core CPI — widely cited proxy before PCE release,2026-05-03T20:30:00.072964+00:00
61405,2025-09-04,US,USD,Labor,unemployment_rate,0.730297,-1,3.0000,-0.730297,-2.190891,Primary labor market gauge — dual mandate,2026-05-03T20:30:00.072964+00:00
61406,2025-09-04,US,USD,Labor,nfp,-2.632989,1,3.0000,-2.632989,-7.898967,Non-Farm Payrolls — headline jobs print,2026-05-03T20:30:00.072964+00:00
61407,2025-09-04,US,USD,Labor,avg_hourly_earnings_yoy,0.526235,1,2.0000,0.526235,1.052470,Wage inflation — key for persistent inflation channel,2026-05-03T20:30:00.072964+00:00
61408,2025-09-04,US,USD,Growth,ism_manufacturing_pmi,0.144254,1,2.0000,0.144254,0.288508,ISM Manufacturing — leading activity indicator,2026-05-03T20:30:00.072964+00:00
61409,2025-09-04,US,USD,Growth,retail_sales_mom,0.000000,1,2.0000,0.000000,0.000000,Consumer spending — 70% of US GDP,2026-05-03T20:30:00.072964+00:00
61410,2025-09-04,US,USD,Growth,sp_global_services_pmi,1.665549,1,1.0000,1.665549,1.665549,Services sector activity,2026-05-03T20:30:00.072964+00:00
61411,2025-09-04,EU,EUR,Inflation,core_cpi_yoy,-0.271664,1,3.0000,-0.271664,-0.814992,Core HICP — ECB's focus once supply shocks pass,2026-05-03T20:30:00.072964+00:00
61412,2025-09-04,EU,EUR,Inflation,cpi_headline_yoy,2.683282,1,2.0000,2.683282,5.366564,Headline HICP — primary ECB mandate target,2026-05-03T20:30:00.072964+00:00
61413,2025-09-04,EU,EUR,Inflation,consumer_inflation_expectation,-1.095989,1,1.0000,-1.095989,-1.095989,Inflation expectations — key for credibility,2026-05-03T20:30:00.072964+00:00
61414,2025-09-04,EU,EUR,Labor,unemployment_rate,0.000000,-1,3.0000,0.000000,0.000000,Euro-area unemployment — secondary mandate,2026-05-03T20:30:00.072964+00:00
61415,2025-09-04,EU,EUR,Growth,gdp_qoq,-1.143726,1,2.0000,-1.143726,-2.287452,Euro-area GDP — output gap assessment,2026-05-03T20:30:00.072964+00:00
61416,2025-09-04,EU,EUR,Growth,manufacturing_pmi,2.092457,1,1.0000,2.092457,2.092457,Manufacturing PMI — industrial sector pulse,2026-05-03T20:30:00.072964+00:00
61417,2025-09-04,UK,GBP,Inflation,cpi_headline_yoy,1.379482,1,3.0000,1.379482,4.138446,UK CPI — primary 2% target,2026-05-03T20:30:00.072964+00:00
61418,2025-09-04,UK,GBP,Inflation,core_cpi_yoy,1.338877,1,2.0000,1.338877,2.677754,Core CPI — strips volatile food & energy,2026-05-03T20:30:00.072964+00:00
61419,2025-09-04,UK,GBP,Labor,avg_earnings_excl_bonus,-0.730297,1,3.0000,-0.730297,-2.190891,Regular pay growth — BoE's primary wage gauge,2026-05-03T20:30:00.072964+00:00
61420,2025-09-04,UK,GBP,Labor,unemployment_rate,1.380537,-1,2.0000,-1.380537,-2.761074,UK unemployment,2026-05-03T20:30:00.072964+00:00
61421,2025-09-04,UK,GBP,Growth,gdp_mom,1.149978,1,2.0000,1.149978,2.299956,Monthly GDP — BoE uses MoM given high-frequency releases,2026-05-03T20:30:00.072964+00:00
61422,2025-09-04,UK,GBP,Growth,services_pmi,1.900440,1,2.0000,1.900440,3.800880,Services PMI — UK is 80% services economy,2026-05-03T20:30:00.072964+00:00
61423,2025-09-04,UK,GBP,Growth,retail_sales_mom,0.331185,1,1.0000,0.331185,0.331185,Retail sales — consumer demand signal,2026-05-03T20:30:00.072964+00:00
61424,2025-09-04,JP,JPY,Inflation,core_cpi_yoy,-1.245082,1,3.0000,-1.245082,-3.735246,Core CPI ex fresh food — BoJ's preferred measure,2026-05-03T20:30:00.072964+00:00
61425,2025-09-04,JP,JPY,Inflation,cpi_ex_food_energy_yoy,1.121719,1,3.0000,1.121719,3.365157,Core-core CPI ex food & energy — BoJ's key watch,2026-05-03T20:30:00.072964+00:00
61426,2025-09-04,JP,JPY,Inflation,cpi_headline_yoy,-2.901274,1,1.0000,-2.901274,-2.901274,Headline CPI,2026-05-03T20:30:00.072964+00:00
61427,2025-09-04,JP,JPY,Labor,unemployment_rate,-4.024922,-1,2.0000,4.024922,8.049844,Japan unemployment,2026-05-03T20:30:00.072964+00:00
61428,2025-09-04,JP,JPY,Growth,gdp_qoq,-0.056121,1,2.0000,-0.056121,-0.112242,GDP QoQ — output gap matters for BoJ normalisation path,2026-05-03T20:30:00.072964+00:00
61429,2025-09-04,JP,JPY,Growth,composite_pmi,0.883788,1,2.0000,0.883788,1.767576,Composite PMI — real-time activity,2026-05-03T20:30:00.072964+00:00
61430,2025-09-04,JP,JPY,Growth,industrial_production_mom,-0.130197,1,1.0000,-0.130197,-0.130197,Industrial production — Japan is export-driven,2026-05-03T20:30:00.072964+00:00
61431,2025-09-04,AU,AUD,Inflation,rba_trimmed_mean_cpi_yoy,-1.725324,1,3.0000,-1.725324,-5.175972,RBA Trimmed Mean — primary underlying inflation measure,2026-05-03T20:30:00.072964+00:00
61432,2025-09-04,AU,AUD,Inflation,monthly_cpi_indicator,2.432485,1,2.0000,2.432485,4.864970,Monthly CPI Indicator — higher frequency inflation read,2026-05-03T20:30:00.072964+00:00
61433,2025-09-04,AU,AUD,Inflation,cpi_headline_yoy,-1.356801,1,1.0000,-1.356801,-1.356801,Headline CPI QoQ,2026-05-03T20:30:00.072964+00:00
61434,2025-09-04,AU,AUD,Labor,unemployment_rate,0.670820,-1,3.0000,-0.670820,-2.012460,Unemployment — dual mandate,2026-05-03T20:30:00.072964+00:00
61435,2025-09-04,AU,AUD,Labor,employment_change,0.209827,1,2.0000,0.209827,0.419654,Employment change — monthly jobs print,2026-05-03T20:30:00.072964+00:00
61436,2025-09-04,AU,AUD,Growth,composite_pmi,3.013596,1,2.0000,3.013596,6.027192,Composite PMI,2026-05-03T20:30:00.072964+00:00
61437,2025-09-04,AU,AUD,Growth,retail_sales_mom,6.207522,1,2.0000,6.207522,12.415044,Retail sales — consumer demand,2026-05-03T20:30:00.072964+00:00
61438,2025-09-04,NZ,NZD,Inflation,cpi_headline_yoy,-0.177372,1,3.0000,-0.177372,-0.532116,NZ CPI YoY — primary RBNZ target,2026-05-03T20:30:00.072964+00:00
61439,2025-09-04,NZ,NZD,Inflation,cpi_headline_qoq,-0.534522,1,2.0000,-0.534522,-1.069044,CPI QoQ — RBNZ uses quarterly data primarily,2026-05-03T20:30:00.072964+00:00
61440,2025-09-04,NZ,NZD,Labor,unemployment_rate,1.227881,-1,3.0000,-1.227881,-3.683643,Unemployment — dual mandate,2026-05-03T20:30:00.072964+00:00
61441,2025-09-04,NZ,NZD,Labor,employment_change_qoq,-0.118993,1,2.0000,-0.118993,-0.237986,Employment change QoQ,2026-05-03T20:30:00.072964+00:00
61442,2025-09-04,NZ,NZD,Labor,labour_cost_index_yoy,-1.954970,1,2.0000,-1.954970,-3.909940,Labour Cost Index — wage inflation proxy,2026-05-03T20:30:00.072964+00:00
61443,2025-09-04,NZ,NZD,Growth,business_confidence,0.294263,1,2.0000,0.294263,0.588526,Business confidence — forward-looking activity signal,2026-05-03T20:30:00.072964+00:00
61444,2025-09-04,NZ,NZD,Growth,balance_of_trade,-2.722040,1,1.0000,-2.722040,-2.722040,Trade balance — NZ is commodity export dependent,2026-05-03T20:30:00.072964+00:00
61445,2025-09-04,CA,CAD,Inflation,cpi_trimmed_mean_yoy,1.000000,1,3.0000,1.000000,3.000000,CPI-Trim — BoC preferred core measure #1,2026-05-03T20:30:00.072964+00:00
61446,2025-09-04,CA,CAD,Inflation,cpi_median_yoy,0.836660,1,3.0000,0.836660,2.509980,CPI-Median — BoC preferred core measure #2,2026-05-03T20:30:00.072964+00:00
61447,2025-09-04,CA,CAD,Inflation,cpi_common_yoy,0.956183,1,3.0000,0.956183,2.868549,CPI-Common — BoC preferred core measure #3,2026-05-03T20:30:00.072964+00:00
61448,2025-09-04,CA,CAD,Inflation,cpi_headline_yoy,-0.855363,1,1.0000,-0.855363,-0.855363,Headline CPI,2026-05-03T20:30:00.072964+00:00
61449,2025-09-04,CA,CAD,Labor,unemployment_rate,0.486864,-1,3.0000,-0.486864,-1.460592,Canada unemployment,2026-05-03T20:30:00.072964+00:00
61450,2025-09-04,CA,CAD,Labor,employment_change,-1.282845,1,2.0000,-1.282845,-2.565690,Employment change,2026-05-03T20:30:00.072964+00:00
61451,2025-09-04,CA,CAD,Growth,gdp_mom,1.788854,1,3.0000,1.788854,5.366562,Monthly GDP — Canada has monthly GDP unlike most G10,2026-05-03T20:30:00.072964+00:00
61452,2025-09-04,CA,CAD,Growth,ivey_pmi_sa,1.460295,1,2.0000,1.460295,2.920590,Ivey PMI — BoC-watched activity gauge,2026-05-03T20:30:00.072964+00:00
61453,2025-09-04,CA,CAD,Growth,retail_sales_mom,-0.784375,1,1.0000,-0.784375,-0.784375,Retail sales,2026-05-03T20:30:00.072964+00:00
61454,2025-09-04,CH,CHF,Inflation,cpi_headline_yoy,0.239046,1,3.0000,0.239046,0.717138,Swiss CPI — primary SNB target (0-2% range),2026-05-03T20:30:00.072964+00:00
61455,2025-09-04,CH,CHF,Inflation,producer_import_prices_yoy,-1.582513,1,2.0000,-1.582513,-3.165026,Producer & Import Prices — upstream inflation pipeline,2026-05-03T20:30:00.072964+00:00
61456,2025-09-04,CH,CHF,Labor,unemployment_rate,0.239046,-1,2.0000,-0.239046,-0.478092,Swiss unemployment,2026-05-03T20:30:00.072964+00:00
61457,2025-09-04,CH,CHF,Growth,gdp_qoq,-1.981735,1,2.0000,-1.981735,-3.963470,Swiss GDP,2026-05-03T20:30:00.072964+00:00
